,Date,Open,Close,Range,Absolute,VIX,Actual Range (Absolute),Movement Predicted by VIX (%),Weekly Close Price Predicted by VIX (Upper End),Weekly Close Price Predicted by VIX (Lower End),Predicted Movement by VIX,Actual Movement
0,2003-03-17,7857.96,8521.97,-664.0099999999993,,32.75,664.0099999999993,3.8330975706732757,8159.163273864478,8195.314574956494,301.20327386447775,-664.0099999999993
1,2003-03-24,8514.82,8145.77,369.0499999999993,,31.48,369.0499999999993,3.68445531373419,8828.5447379449,7845.642744390435,313.7247379449015,369.0499999999993
2,2003-03-31,8142.83,8277.15,-134.3199999999997,,29.77,134.3199999999997,3.4843149520288064,8426.551843208288,7988.748024948147,283.7218432082873,-134.3199999999997
3,2003-04-07,8284.15,8203.41,80.73999999999978,,28.58,80.73999999999978,3.345035986865411,8561.25779870591,7929.002983349885,277.1077987059109,80.73999999999978
4,2003-04-21,8336.67,8306.35,30.31999999999971,,22.2,30.31999999999971,2.598313467754098,8553.282819372216,8090.524989271208,216.6128193722156,30.31999999999971
5,2003-04-28,8306.84,8582.68,-275.84000000000015,,21.0,275.84000000000015,2.4578640911187417,8511.010837466689,8371.72939022437,204.17083746668808,-275.84000000000015
6,2003-05-05,8583.17,8604.6,-21.43000000000029,,21.85,21.43000000000029,2.557349066235453,8802.671617848402,8384.550342246705,219.50161784840154,-21.43000000000029
7,2003-05-12,8603.9,8678.97,-75.06999999999971,,19.35,75.06999999999971,2.2647461982451262,8798.756498150811,8482.413356878164,194.85649815081243,-75.06999999999971
8,2003-05-19,8676.52,8601.38,75.14000000000124,,20.19,75.14000000000124,2.363060761889876,8881.551439617528,8398.124164238956,205.03143961752747,75.14000000000124
9,2003-06-02,8851.45,9062.79,-211.34000000000015,,19.6,211.34000000000015,2.294006485044159,9054.502837020442,8854.889009674067,203.05283702044125,-211.34000000000015
10,2003-06-09,9061.18,9117.12,-55.94000000000051,,21.19,55.94000000000051,2.480101909086007,9285.90649816572,8891.006132826338,224.72649816571942,-55.94000000000051
11,2003-06-16,9117.56,9200.75,-83.19000000000051,,19.03,83.19000000000051,2.2272930311423647,9320.634778490225,8995.82233643717,203.07477849022376,-83.19000000000051
12,2003-06-23,9199.49,8989.05,210.4400000000005,,19.94,210.4400000000005,2.333800475090843,9414.187741325934,8779.263508393846,214.6977413259346,210.4400000000005
13,2003-07-07,9073.92,9119.59,-45.67000000000007,,18.66,45.67000000000007,2.183987806679796,9272.093306387878,8920.41926638081,198.17330638787934,-45.67000000000007
14,2003-07-14,9126.45,9188.15,-61.69999999999891,,18.94,61.69999999999891,2.216759327894713,9328.761431680648,8984.470827814042,202.31143168064705,-61.69999999999891
15,2003-07-21,9187.8,9284.57,-96.77000000000044,,19.29,96.77000000000044,2.257723729413358,9395.235140811039,9074.950059936005,207.4351408110405,-96.77000000000044
16,2003-07-28,9284.92,9153.97,130.95000000000073,,18.14,130.95000000000073,2.1231264101378082,9482.050588680167,8959.619645353907,197.1305886801674,130.95000000000073
17,2003-08-04,9154.18,9191.09,-36.909999999999854,,20.6,36.909999999999854,2.4110476322402894,9374.891640141015,8969.488442177926,220.71164014101413,-36.909999999999854
18,2003-08-11,9189.62,9321.69,-132.0699999999997,,19.86,132.0699999999997,2.324437183315153,9403.226944285367,9105.01317152663,213.60694428536598,-132.0699999999997
19,2003-08-18,9320.66,9348.87,-28.210000000000946,,17.35,28.210000000000946,2.030663903852865,9509.931278220853,9159.025871491871,189.27127822085245,-28.210000000000946
20,2003-08-25,9349.44,9415.82,-66.3799999999992,,18.49,66.3799999999992,2.164090811656454,9551.770371981333,9212.05310453789,202.33037198133317,-66.3799999999992
21,2003-09-08,9503.41,9471.55,31.860000000000582,,16.97,31.860000000000582,1.9861882679183354,9692.165614472178,9283.42718510998,188.75561447217785,31.860000000000582
22,2003-09-15,9471.19,9644.82,-173.6299999999992,,17.96,173.6299999999992,2.1020590036425046,9670.28000214709,9442.080192804886,199.09000214708854,-173.6299999999992
23,2003-09-22,9641.8,9313.08,328.71999999999935,,18.12,328.71999999999935,2.1207855871938857,9846.28190474606,9115.569541636163,204.48190474606005,328.71999999999935
