,Date,Open,Close,Range,Absolute,VIX,Actual Range (Absolute),Movement Predicted by VIX (%),Weekly Close Price Predicted by VIX (Upper End),Weekly Close Price Predicted by VIX (Lower End),Predicted Movement by VIX,Actual Movement
0,2003-03-17,354.390015,376.230011,-21.839995999999985,,0.0,21.839995999999985,0.0,354.390015,376.230011,0.0,-21.839995999999985
1,2003-03-24,376.23999,368.700012,7.539977999999962,,0.0,7.539977999999962,0.0,376.23999,368.700012,0.0,7.539977999999962
2,2003-03-31,368.670013,373.279999,-4.609985999999992,,0.0,4.609985999999992,0.0,368.670013,373.279999,0.0,-4.609985999999992
3,2003-04-07,373.279999,371.299988,1.9800109999999904,,0.0,1.9800109999999904,0.0,373.279999,371.299988,0.0,1.9800109999999904
4,2003-04-21,383.700012,388.5,-4.799987999999985,,0.0,4.799987999999985,0.0,383.700012,388.5,0.0,-4.799987999999985
5,2003-04-28,388.5,407.670013,-19.170012999999983,,0.0,19.170012999999983,0.0,388.5,407.670013,0.0,-19.170012999999983
6,2003-05-05,407.670013,413.529999,-5.859985999999992,,0.0,5.859985999999992,0.0,407.670013,413.529999,0.0,-5.859985999999992
7,2003-05-12,413.529999,414.690002,-1.1600030000000174,,0.0,1.1600030000000174,0.0,413.529999,414.690002,0.0,-1.1600030000000174
8,2003-05-19,414.690002,418.399994,-3.7099919999999997,,0.0,3.7099919999999997,0.0,414.690002,418.399994,0.0,-3.7099919999999997
9,2003-06-02,441.0,453.940002,-12.940001999999993,,0.0,12.940001999999993,0.0,441.0,453.940002,0.0,-12.940001999999993
10,2003-06-09,453.940002,449.709991,4.23001099999999,,0.0,4.23001099999999,0.0,453.940002,449.709991,0.0,4.23001099999999
11,2003-06-16,449.709991,449.559998,0.14999299999999494,,0.0,0.14999299999999494,0.0,449.709991,449.559998,0.0,0.14999299999999494
12,2003-06-23,449.559998,448.75,0.8099980000000073,,0.0,0.8099980000000073,0.0,449.559998,448.75,0.0,0.8099980000000073
13,2003-07-07,456.350006,473.769989,-17.419983000000002,,0.0,17.419983000000002,0.0,456.350006,473.769989,0.0,-17.419983000000002
14,2003-07-14,473.769989,464.76001,9.009978999999987,,0.0,9.009978999999987,0.0,473.769989,464.76001,0.0,9.009978999999987
15,2003-07-21,464.76001,468.880005,-4.11999499999996,,0.0,4.11999499999996,0.0,464.76001,468.880005,0.0,-4.11999499999996
16,2003-07-28,468.880005,468.079987,0.8000179999999659,,0.0,0.8000179999999659,0.0,468.880005,468.079987,0.0,0.8000179999999659
17,2003-08-04,468.079987,453.940002,14.139985000000024,,0.0,14.139985000000024,0.0,468.079987,453.940002,0.0,14.139985000000024
18,2003-08-11,453.940002,471.920013,-17.98001099999999,,0.0,17.98001099999999,0.0,453.940002,471.920013,0.0,-17.98001099999999
19,2003-08-18,471.920013,485.51001,-13.58999700000004,,0.0,13.58999700000004,0.0,471.920013,485.51001,0.0,-13.58999700000004
20,2003-08-25,485.51001,497.420013,-11.91000299999996,,0.0,11.91000299999996,0.0,485.51001,497.420013,0.0,-11.91000299999996
21,2003-09-08,508.869995,509.059998,-0.19000299999999015,,0.0,0.19000299999999015,0.0,508.869995,509.059998,0.0,-0.19000299999999015
22,2003-09-15,509.059998,520.200012,-11.140014000000008,,0.0,11.140014000000008,0.0,509.059998,520.200012,0.0,-11.140014000000008
23,2003-09-22,520.200012,485.290009,34.91000300000002,,0.0,34.91000300000002,0.0,520.200012,485.290009,0.0,34.91000300000002
24,2003-09-29,485.290009,512.280029,-26.990020000000015,,0.0,26.990020000000015,0.0,485.290009,512.280029,0.0,-26.990020000000015
25,2003-10-06,512.280029,519.059998,-6.779968999999937,,0.0,6.779968999999937,0.0,512.280029,519.059998,0.0,-6.779968999999937
26,2003-10-13,519.059998,520.359985,-1.299987000000101,,0.0,1.299987000000101,0.0,519.059998,520.359985,0.0,-1.299987000000101
27,2003-10-20,520.359985,506.429993,13.929992000000027,,0.0,13.929992000000027,0.0,520.359985,506.429993,0.0,13.929992000000027
28,2003-10-27,506.429993,528.219971,-21.789977999999962,,0.0,21.789977999999962,0.0,506.429993,528.219971,0.0,-21.789977999999962
29,2003-11-03,528.219971,542.960022,-14.740050999999994,,0.0,14.740050999999994,0.0,528.219971,542.960022,0.0,-14.740050999999994
30,2003-11-10,542.960022,532.960022,10.0,,0.0,10.0,0.0,542.960022,532.960022,0.0,10.0
31,2003-11-17,532.960022,525.929993,7.030029000000013,,0.0,7.030029000000013,0.0,532.960022,525.929993,0.0,7.030029000000013
32,2003-11-24,525.929993,546.51001,-20.580016999999998,,0.0,20.580016999999998,0.0,525.929993,546.51001,0.0,-20.580016999999998
33,2003-12-01,546.51001,539.01001,7.5,,0.0,7.5,0.0,546.51001,539.01001,0.0,7.5
34,2003-12-08,539.01001,547.590027,-8.580016999999998,,0.0,8.580016999999998,0.0,539.01001,547.590027,0.0,-8.580016999999998
35,2003-12-15,547.590027,546.880005,0.7100219999999808,,0.0,0.7100219999999808,0.0,547.590027,546.880005,0.0,0.7100219999999808
36,2003-12-22,546.880005,554.900024,-8.020019000000048,,0.0,8.020019000000048,0.0,546.880005,554.900024,0.0,-8.020019000000048
37,2003-12-29,554.900024,560.849976,-5.949951999999939,,0.0,5.949951999999939,0.0,554.900024,560.849976,0.0,-5.949951999999939
38,2004-01-05,560.849976,575.200012,-14.350036000000046,,21.04,14.350036000000046,2.462545737006587,574.6611631749905,561.0354486252327,13.811187174990465,-14.350036000000046
39,2004-01-12,575.200012,590.409973,-15.209961000000021,,21.09,15.209961000000021,2.4683977943663935,589.3982364094032,575.8363062487488,14.198224409403231,-15.209961000000021
40,2004-01-26,596.140015,580.76001,15.380004999999983,,20.07,15.380004999999983,2.34901582422634,610.1434382868952,567.1178654643215,14.003423286895277,15.380004999999983
41,2004-02-02,580.76001,584.070007,-3.3099970000000667,,23.05,3.3099970000000667,2.6977984428708095,596.4277445065964,568.3129754458786,15.667734506596355,-3.3099970000000667
42,2004-02-09,584.070007,585.140015,-1.0700079999999161,,23.77,1.0700079999999161,2.7820680688520234,600.3192321644888,568.861021484609,16.249225164488777,-1.0700079999999161
43,2004-02-23,579.890015,585.559998,-5.669983000000002,,25.07,5.669983000000002,2.934221560206993,596.9052728456176,568.3783702907363,17.015257845617565,-5.669983000000002
44,2004-03-01,585.559998,599.539978,-13.979980000000069,,21.89,13.979980000000069,2.5620307121232977,600.5622249866684,584.1795796321827,15.002226986668566,-13.979980000000069
45,2004-03-08,599.539978,582.840027,16.699951000000056,,22.63,16.699951000000056,2.648641161048434,615.4196406342488,567.4026861418122,15.879662634248728,16.699951000000056
46,2004-03-15,582.840027,570.73999,12.10003699999993,,27.57,12.10003699999993,3.2268244281973195,601.6472513685478,552.3232125811891,18.807224368547853,12.10003699999993
47,2004-03-22,570.73999,572.919983,-2.1799929999999677,,26.05,2.1799929999999677,3.048921884459201,588.1414064584703,555.4521002578731,17.401416458470255,-2.1799929999999677
48,2004-03-29,572.919983,603.450012,-30.530029000000013,,23.62,30.530029000000013,2.764511896772604,588.7584240890226,586.7675646271844,15.838441089022579,-30.530029000000013
49,2004-04-12,597.880005,583.369995,14.510009999999966,,22.66,14.510009999999966,2.6521523954643182,613.7366938746097,567.8981337031875,15.856688874609684,14.510009999999966
