,Date,Open,Close,Range,Absolute,VIX,Actual Range (Absolute),Movement Predicted by VIX (%),Weekly Close Price Predicted by VIX (Upper End),Weekly Close Price Predicted by VIX (Lower End),Predicted Movement by VIX,Actual Movement
0,2003-03-17,83.45999908447266,89.66999816894531,-6.209999084472656,,31.75,6.209999084472656,3.716056423477145,86.56141974148517,86.33781044205638,3.101420657012513,-6.209999084472656
1,2003-03-24,88.0199966430664,86.70999908447266,1.30999755859375,,30.39,1.30999755859375,3.5568804632904074,91.15076270745251,83.62582806731776,3.1307660643861013,1.30999755859375
2,2003-03-31,85.3499984741211,88.22000122070312,-2.8700027465820312,,29.15,2.8700027465820312,3.4117494407672053,88.26192656975674,85.21015582241097,2.911928095635645,-2.8700027465820312
3,2003-04-07,90.33999633789062,87.1500015258789,3.1899948120117188,,28.45,3.1899948120117188,3.329820637729914,93.34815618007416,84.24806278928826,3.0081598421835305,3.1899948120117188
4,2003-04-21,89.86000061035156,90.2300033569336,-0.37000274658203125,,21.95,0.37000274658203125,2.5690531809550654,92.16855181443803,87.91194658551643,2.308551204086478,-0.37000274658203125
5,2003-04-28,90.44000244140625,93.20999908447266,-2.7699966430664062,,20.84,2.7699966430664062,2.4391375075673607,92.64595846279943,90.9364790360001,2.2059560213931766,-2.7699966430664062
6,2003-05-05,93.47000122070312,93.7300033569336,-0.26000213623046875,,21.13,0.26000213623046875,2.4730794402542386,95.78158860369771,91.41198591456367,2.3115873829945945,-0.26000213623046875
7,2003-05-12,93.5,94.87000274658203,-1.3700027465820312,,19.52,1.3700027465820312,2.2846431932684683,95.63614138570601,92.70256168637864,2.136141385706018,-1.3700027465820312
8,2003-05-19,94.1500015258789,93.76000213623047,0.3899993896484375,,20.51,0.3899993896484375,2.400513928992638,96.4100854266544,91.50928022512646,2.2600839007755043,0.3899993896484375
9,2003-06-02,97.52999877929688,99.26000213623047,-1.7300033569335938,,20.85,1.7300033569335938,2.440307919039322,99.91003106294701,96.83775244366144,2.380032283650136,-1.7300033569335938
10,2003-06-09,98.7699966430664,99.55999755859375,-0.7900009155273438,,22.15,0.7900009155273438,2.5924614103942916,101.33057069108564,96.97894304169772,2.560574048019234,-0.7900009155273438
11,2003-06-16,99.95999908447266,99.44000244140625,0.5199966430664062,,20.22,0.5199966430664062,2.3665719963057597,102.32562443031328,97.08668319050217,2.365625345840624,0.5199966430664062
12,2003-06-23,99.44999694824219,97.66000366210938,1.7899932861328125,,20.58,1.7899932861328125,2.408706809296367,101.84545579657953,95.30766050394107,2.3954588483373387,1.7899932861328125
13,2003-07-07,99.6500015258789,100.23999786376953,-0.589996337890625,,20.06,0.589996337890625,2.3478454127543786,101.98962951551391,97.88651767217993,2.3396279896350163,-0.589996337890625
14,2003-07-14,101.19999694824219,99.51000213623047,1.6899948120117188,,19.59,1.6899948120117188,2.2928360735721975,103.52034698472545,97.22840091043851,2.32035003648326,1.6899948120117188
15,2003-07-21,99.44999694824219,100.2300033569336,-0.7800064086914062,,19.78,0.7800064086914062,2.3150738915394626,101.75233786272774,97.9096047177281,2.3023409144855473,-0.7800064086914062
16,2003-07-28,100.37000274658203,98.51000213623047,1.8600006103515625,,18.36,1.8600006103515625,2.148875462520957,102.52682910733495,96.39314487219613,2.156826360752912,1.8600006103515625
17,2003-08-04,98.30999755859375,98.27999877929688,0.029998779296875,,21.27,0.029998779296875,2.4894652008616966,100.75739073678294,95.83335241027898,2.447393178189175,0.029998779296875
18,2003-08-11,98.26000213623047,99.62000274658203,-1.3600006103515625,,19.75,1.3600006103515625,2.3115626571235786,100.5313436525004,97.31722396406656,2.271341516269934,-1.3600006103515625
19,2003-08-18,99.93000030517578,99.7699966430664,0.160003662109375,,18.18,0.160003662109375,2.1278080560256534,102.05631890205578,97.64708261699872,2.1263185968799903,0.160003662109375
20,2003-08-25,99.70999908447266,101.44000244140625,-1.7300033569335938,,19.53,1.7300033569335938,2.28581360474043,101.98918380883208,99.12127306495157,2.2791847243594336,-1.7300033569335938
21,2003-09-08,103.04000091552734,102.44999694824219,0.5900039672851562,,18.26,0.5900039672851562,2.137171347801344,105.24214229186823,100.260464967641,2.2021413763408932,0.5900039672851562
22,2003-09-15,102.5199966430664,103.66999816894531,-1.1500015258789062,,19.28,1.1500015258789062,2.256553317941397,104.83341502886893,101.33062938555419,2.3134183858025237,-1.1500015258789062
23,2003-09-22,102.8499984741211,99.94999694824219,2.9000015258789062,,19.65,2.9000015258789062,2.2998585424039653,105.21540294989053,97.65128840529553,2.365404475769422,2.9000015258789062
24,2003-09-29,100.30000305175781,103.38999938964844,-3.089996337890625,,21.67,3.089996337890625,2.5362816597401494,102.84389363387837,100.76773779712333,2.5438905821205435,-3.089996337890625
25,2003-10-06,103.4800033569336,104.56999969482422,-1.089996337890625,,19.51,1.089996337890625,2.2834727817965073,105.84294106819128,102.18217221386823,2.3629377112576906,-1.089996337890625
26,2003-10-13,104.70999908447266,104.26000213623047,0.4499969482421875,,17.55,0.4499969482421875,2.0540721332920913,106.86081799643722,102.11842648618041,2.1508189119645564,0.4499969482421875
27,2003-10-20,104.44999694824219,103.58000183105469,0.8699951171875,,17.04,0.8699951171875,1.9943811482220646,106.53312799669645,101.51422180120807,2.083131048454264,0.8699951171875
28,2003-10-27,103.73999786376953,105.30000305175781,-1.5600051879882812,,18.05,1.5600051879882812,2.1125927068901564,105.93160149276753,103.07544286693125,2.191603628997999,-1.5600051879882812
29,2003-11-03,105.75,105.61000061035156,0.1399993896484375,,16.55,0.1399993896484375,1.9370309860959607,107.79841026779648,103.56430217411292,2.0484102677964784,0.1399993896484375
30,2003-11-10,105.73999786376953,105.45999908447266,0.279998779296875,,17.62,0.279998779296875,2.0622650135958205,107.92063684509101,103.2851344200151,2.1806389813214873,0.279998779296875
31,2003-11-17,104.91000366210938,104.20999908447266,0.7000045776367188,,18.6,0.7000045776367188,2.1769653378480283,107.1938580777686,101.94138352583194,2.283854415659218,0.7000045776367188
32,2003-11-24,104.69000244140625,106.44999694824219,-1.7599945068359375,,17.44,1.7599945068359375,2.041197607100517,106.8269322661137,104.2771421577761,2.1369298247074573,-1.7599945068359375
33,2003-12-01,106.8499984741211,106.8499984741211,0.0,,16.77,0.0,1.9627800384791094,108.94722891528639,104.75276803295581,2.097230441165282,0.0
34,2003-12-08,106.73999786376953,108.13999938964844,-1.4000015258789062,,16.54,1.4000015258789062,1.9358605746239992,108.80633539976876,106.04655977606559,2.0663375359992133,-1.4000015258789062
35,2003-12-15,109.16999816894531,108.9000015258789,0.26999664306640625,,17.23,0.26999664306640625,2.0166189661893297,111.37154105740879,106.70390344092756,2.201542888463495,0.26999664306640625
36,2003-12-22,108.79000091552734,109.69999694824219,-0.9099960327148438,,16.94,0.9099960327148438,1.9826770335024517,110.94695527842661,107.52500030299649,2.1569543628992673,-0.9099960327148438
37,2003-12-29,110.0999984741211,111.2300033569336,-1.1300048828125,,17.09,1.1300048828125,2.0002332055818712,112.3022552029456,109.00514389521838,2.2022567288245036,-1.1300048828125
38,2004-01-05,111.69000244140625,112.38999938964844,-0.6999969482421875,,17.49,0.6999969482421875,2.047049664460323,113.97635226161879,110.08932028425568,2.286349820212533,-0.6999969482421875
39,2004-01-12,112.55000305175781,114.2300033569336,-1.6800003051757812,,16.82,1.6800003051757812,1.9686320958389159,114.76569853570238,111.98123484777112,2.2156954839445837,-1.6800003051757812
40,2004-01-26,114.38999938964844,113.4800033569336,0.9099960327148438,,14.55,0.9099960327148438,1.7029486917036996,116.33800238769433,111.54749712442138,1.948002998045888,0.9099960327148438
41,2004-02-02,113.69999694824219,114.44999694824219,-0.75,,17.11,0.75,2.002574028525794,115.9769235575623,112.15805103370812,2.2769266093201184,-0.75
42,2004-02-09,114.66999816894531,115.12999725341797,-0.45999908447265625,,16.39,0.45999908447265625,1.91830440254458,116.869717792218,112.9214534474562,2.199719623272667,-0.45999908447265625
43,2004-02-23,115.22000122070312,115.0199966430664,0.20000457763671875,,16.29,0.20000457763671875,1.9066002878249666,117.41678609560898,112.82702505601344,2.196784874905856,0.20000457763671875
44,2004-03-01,115.43000030517578,116.37999725341797,-0.9499969482421875,,14.44,0.9499969482421875,1.6900741655121252,117.38085291958413,114.41308898601423,1.9508526144083433,-0.9499969482421875
45,2004-03-08,116.33999633789062,112.58000183105469,3.7599945068359375,,15.79,3.7599945068359375,1.8480797142269014,118.4900522097435,110.49943365493868,2.1500558718528766,3.7599945068359375
46,2004-03-15,112.2699966430664,111.05999755859375,1.2099990844726562,,21.13,1.2099990844726562,2.4730794402542386,115.0465228476202,108.31339559262531,2.776526204553799,1.2099990844726562
47,2004-03-22,110.54000091552734,111.02999877929688,-0.48999786376953125,,21.58,0.48999786376953125,2.525747956492497,113.33196272975806,108.22566085403514,2.7919618142307194,-0.48999786376953125
48,2004-03-29,111.62999725341797,114.63999938964844,-3.0100021362304688,,16.5,3.0100021362304688,1.931178928736154,113.78577223852473,112.42609587753229,2.1557749851067554,-3.0100021362304688
49,2004-04-12,114.58000183105469,113.83000183105469,0.75,,15.28,0.75,1.7883887291568747,116.629137669669,111.79427890790905,2.0491358386143226,0.75
50,2004-04-19,113.55000305175781,114.36000061035156,-0.80999755859375,,15.42,0.80999755859375,1.8047744897643332,115.59932453996255,112.29606049284159,2.049321488204747,-0.80999755859375
51,2004-04-26,114.5,110.95999908447266,3.5400009155273438,,14.77,3.5400009155273438,1.7286977440868483,116.47935891697944,109.0418360834606,1.9793589169794412,3.5400009155273438
52,2004-05-03,111.37000274658203,109.95999908447266,1.410003662109375,,16.62,1.410003662109375,1.94522386639969,113.53639862001853,107.82103093878861,2.1663958734365036,1.410003662109375
53,2004-05-10,109.44000244140625,110.04000091552734,-0.5999984741210938,,19.77,0.5999984741210938,2.313903480067501,111.9723384664839,107.49378150487665,2.5323360250776576,-0.5999984741210938
